,RowNumber,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
8802,8803,15629551,792,Spain,Female,40,7,0.0,1,1,0,141652.2,0,0,1,DIAMOND,538
8803,8804,15651264,721,France,Male,41,6,135071.12,1,1,1,64477.25,0,0,3,SILVER,330
8804,8805,15760825,765,France,Male,41,2,0.0,2,0,1,191215.61,0,0,4,DIAMOND,547
8805,8806,15597394,850,Spain,Male,39,8,0.0,2,1,1,37090.44,0,0,3,DIAMOND,995
8806,8807,15740383,681,Germany,Male,38,6,181804.34,2,1,1,57517.71,0,0,1,SILVER,309
8807,8808,15670562,586,France,Female,60,3,47020.65,2,0,1,63241.21,1,1,3,PLATINUM,850
8808,8809,15698117,753,France,Female,36,7,128518.98,1,1,1,44567.83,1,1,4,PLATINUM,358
8809,8810,15694805,593,Germany,Female,38,5,142658.04,2,0,1,135337.11,0,0,1,GOLD,698
8810,8811,15746802,674,France,Female,21,9,120150.39,2,1,1,33964.03,0,0,3,DIAMOND,515
8811,8812,15589428,610,France,Female,35,7,81905.95,1,1,1,61623.19,0,0,3,GOLD,402
8812,8813,15790267,652,France,Male,26,3,137998.2,2,0,1,168989.77,0,0,1,PLATINUM,443
8813,8814,15665402,850,Germany,Female,26,8,123126.29,1,1,0,74425.41,0,0,5,DIAMOND,240
8814,8815,15642093,740,France,Female,51,4,0.0,2,1,1,178929.84,0,0,4,SILVER,850
8815,8816,15666181,637,Germany,Male,43,1,135645.29,2,0,1,101382.86,1,1,5,GOLD,823
8816,8817,15602554,685,Spain,Male,31,7,122449.31,2,1,1,180769.55,0,0,5,GOLD,946
8817,8818,15724251,558,Spain,Male,40,4,161766.87,1,0,0,92378.54,0,0,2,DIAMOND,628
8818,8819,15740147,677,France,Female,37,3,0.0,2,1,1,38252.25,0,0,3,PLATINUM,654
8819,8820,15718289,592,Germany,Male,36,10,123187.51,1,0,1,146111.35,0,0,3,PLATINUM,416
8820,8821,15763148,652,Germany,Male,36,9,150956.71,1,0,0,72350.17,0,0,2,GOLD,507
8821,8822,15685245,662,Spain,Female,42,6,105021.28,1,1,0,48242.38,0,0,4,PLATINUM,313
8822,8823,15626985,543,France,Male,64,4,0.0,2,1,1,148305.82,0,0,5,GOLD,701
8823,8824,15585823,675,Spain,Female,50,1,133204.91,1,0,1,8270.06,0,0,1,PLATINUM,467
8824,8825,15728167,643,Spain,Female,35,6,0.0,2,1,1,41549.64,0,0,1,PLATINUM,704
8825,8826,15762928,611,Germany,Female,49,9,115488.52,2,1,1,138656.81,1,1,4,SILVER,991
8826,8827,15751774,412,France,Male,29,5,0.0,2,0,0,12510.53,0,0,1,SILVER,327
8827,8828,15654733,638,Spain,Male,41,7,0.0,2,1,0,43889.41,0,0,5,DIAMOND,847
8828,8829,15809777,824,Spain,Female,38,3,0.0,2,1,0,192800.25,0,0,5,PLATINUM,340
8829,8830,15744200,683,France,Female,40,1,0.0,2,0,0,75762.0,0,0,3,GOLD,288
8830,8831,15720713,562,Germany,Female,39,6,130565.02,1,1,0,9854.72,1,1,5,DIAMOND,481
8831,8832,15695356,599,France,Female,41,2,91328.71,1,1,0,115724.78,0,0,1,GOLD,381
8832,8833,15653315,753,France,Male,35,4,0.0,2,1,1,106303.4,0,0,2,GOLD,759
8833,8834,15604792,594,France,Male,50,7,81310.34,1,1,1,183868.01,0,0,4,SILVER,439
8834,8835,15704819,657,France,Male,34,3,107136.6,1,1,0,153895.46,0,0,2,DIAMOND,798
8835,8836,15670859,716,Spain,Male,34,9,0.0,1,1,1,66695.71,0,0,3,DIAMOND,980
8836,8837,15602797,850,France,Male,43,7,0.0,2,1,1,173851.11,0,0,3,DIAMOND,368
8837,8838,15662533,664,France,Male,46,2,0.0,1,1,1,177423.02,1,1,5,PLATINUM,816
8838,8839,15778154,558,France,Male,33,0,108477.49,1,1,1,109096.71,1,1,2,SILVER,729
8839,8840,15806230,606,Germany,Male,40,1,144757.97,2,1,1,166656.18,0,0,3,SILVER,743
8840,8841,15662884,776,Spain,Male,33,2,0.0,2,1,1,176921.0,0,0,2,GOLD,536
8841,8842,15750778,557,Spain,Male,36,1,113110.26,1,1,0,98413.1,0,0,3,DIAMOND,512
8842,8843,15717185,614,France,Female,27,9,106414.57,2,0,0,77500.81,0,0,2,SILVER,825
8843,8844,15677804,620,Spain,Male,42,4,106920.91,1,0,1,119747.08,0,0,5,GOLD,396
8844,8845,15568915,695,Spain,Male,35,7,0.0,2,1,0,160387.98,0,0,5,PLATINUM,950
8845,8846,15736495,729,Germany,Female,39,1,131513.26,1,1,1,193715.0,0,0,1,PLATINUM,751
8846,8847,15737354,571,France,Female,53,2,0.0,2,1,0,28045.77,0,0,5,SILVER,266
8847,8848,15667889,457,France,Male,40,10,134320.23,2,1,0,150757.35,0,0,5,DIAMOND,237
8848,8849,15577831,559,France,Female,29,3,79715.36,1,1,0,82252.28,0,0,3,GOLD,956
8849,8850,15729836,664,France,Female,38,4,74306.19,2,1,0,154395.56,0,0,3,DIAMOND,733
8850,8851,15775293,500,Spain,Female,50,5,0.0,4,1,1,83866.35,1,1,1,DIAMOND,416
8851,8852,15697597,782,Germany,Male,42,7,126428.38,1,1,0,39830.1,0,0,1,GOLD,367
8852,8853,15639669,708,Spain,Male,38,8,99640.89,1,1,0,12429.22,0,0,2,DIAMOND,412
8853,8854,15631392,681,France,Male,43,3,66338.68,1,1,1,18772.5,1,1,5,DIAMOND,350
8854,8855,15580935,674,Spain,Female,39,6,0.0,2,1,1,9574.83,0,0,3,SILVER,629
8855,8856,15590344,697,Spain,Male,43,10,128226.37,1,0,0,188486.94,0,0,3,DIAMOND,761
8856,8857,15653306,774,France,Female,26,5,0.0,2,1,1,64716.08,0,0,2,GOLD,862
8857,8858,15805025,624,France,Male,36,6,0.0,2,0,0,84749.96,0,0,3,GOLD,747
8858,8859,15658449,747,Spain,Male,37,1,0.0,2,0,1,180551.76,0,0,1,PLATINUM,988
8859,8860,15694450,715,France,Female,32,10,0.0,2,1,0,60907.49,0,0,3,DIAMOND,852
8860,8861,15605666,808,France,Male,24,4,122168.65,1,1,0,174107.04,0,0,4,GOLD,233
8861,8862,15615126,678,France,Female,43,7,178074.33,1,0,0,110405.9,0,0,3,DIAMOND,853
8862,8863,15726588,813,Germany,Male,59,2,135078.41,1,1,0,187636.06,1,1,1,GOLD,709
8863,8864,15645095,687,Spain,Male,38,8,69434.4,2,1,1,66580.13,1,1,4,GOLD,778
8864,8865,15808960,832,France,Female,29,5,0.0,2,1,0,178779.52,0,0,5,PLATINUM,922
8865,8866,15729435,668,France,Male,72,2,0.0,2,1,1,70783.61,0,0,5,DIAMOND,658
8866,8867,15656840,526,Germany,Male,34,3,122726.56,1,1,1,46772.36,0,0,1,PLATINUM,429
8867,8868,15659149,457,France,Female,38,7,164496.99,1,1,1,163327.27,0,0,3,SILVER,929
8868,8869,15585490,649,Spain,Female,38,8,0.0,1,1,0,103760.53,0,0,2,SILVER,858
8869,8870,15674929,669,France,Female,41,0,150219.41,2,0,0,107839.03,0,0,2,PLATINUM,880
8870,8871,15746341,668,France,Male,42,8,187534.79,1,1,1,32900.41,1,1,2,PLATINUM,835
8871,8872,15662091,466,France,Female,30,3,0.0,1,1,0,193984.6,0,0,2,PLATINUM,671
8872,8873,15620123,685,France,Male,30,2,0.0,2,1,1,140889.32,0,0,2,DIAMOND,936
8873,8874,15616240,610,France,Male,34,0,103108.17,1,0,0,125646.82,0,0,1,DIAMOND,738
8874,8875,15624186,582,Germany,Female,50,6,96486.57,2,1,1,20344.02,0,0,3,PLATINUM,355
8875,8876,15605036,702,Germany,Male,36,9,90560.48,2,1,0,174268.87,0,0,2,PLATINUM,941
8876,8877,15805151,556,Spain,Male,46,3,131764.96,1,1,1,108500.66,1,1,5,SILVER,606
8877,8878,15753847,812,Spain,Female,24,1,92476.88,1,0,0,83247.14,0,0,4,GOLD,816
8878,8879,15653222,645,Germany,Male,47,9,152076.93,1,1,0,121840.2,1,1,3,GOLD,309
8879,8880,15757541,809,France,Male,43,2,0.0,2,1,1,132908.07,0,0,1,PLATINUM,706
8880,8881,15726945,560,France,Male,49,4,0.0,1,1,1,100075.1,1,1,1,DIAMOND,533
8881,8882,15794276,744,France,Male,29,1,43504.42,1,1,1,119327.75,0,0,1,PLATINUM,607
8882,8883,15568328,731,Spain,Female,39,2,0.0,2,1,0,136737.13,0,0,2,SILVER,665
8883,8884,15604355,471,Spain,Female,28,5,0.0,2,1,1,22356.97,0,0,1,PLATINUM,583
8884,8885,15735788,686,Germany,Female,38,2,93569.86,3,0,0,10137.34,1,1,4,PLATINUM,844
8885,8886,15618255,668,Spain,Male,45,4,102486.21,2,1,1,158379.25,0,0,4,GOLD,823
8886,8887,15720941,575,France,Male,36,1,0.0,1,0,1,94570.56,0,0,4,GOLD,319
8887,8888,15769110,435,Germany,Male,37,8,114346.3,1,0,1,980.93,1,1,1,PLATINUM,426
8888,8889,15576094,743,France,Male,23,3,110203.77,1,1,0,95583.45,0,0,1,PLATINUM,476
8889,8890,15756150,580,France,Female,39,9,128362.59,1,1,0,86044.98,0,0,1,GOLD,456
8890,8891,15719579,599,Germany,Female,49,10,143888.22,2,1,1,166236.38,1,1,4,SILVER,383
8891,8892,15748854,534,Spain,Male,34,5,170600.78,1,0,1,5240.53,0,0,5,PLATINUM,703
8892,8893,15612455,680,France,Female,32,5,0.0,1,1,1,150684.23,0,0,5,GOLD,589
8893,8894,15664802,631,Spain,Female,46,10,0.0,2,1,1,129508.96,0,0,2,DIAMOND,687
8894,8895,15735687,485,France,Female,39,2,75339.64,1,1,1,70665.16,0,0,3,GOLD,772
8895,8896,15664734,699,France,Female,40,8,122038.34,1,1,0,102085.35,0,0,4,DIAMOND,547
8896,8897,15767894,712,France,Male,34,1,0.0,2,1,1,195052.12,0,0,1,PLATINUM,966
8897,8898,15666884,603,France,Male,51,8,186825.57,1,1,0,93739.71,1,1,2,PLATINUM,645
8898,8899,15750156,850,France,Male,40,6,124788.18,1,1,0,65612.12,0,0,4,PLATINUM,657
8899,8900,15751120,584,France,Female,41,3,0.0,2,1,1,160095.48,0,0,4,SILVER,796
8900,8901,15575748,604,France,Female,71,2,0.0,2,1,1,49506.82,0,0,2,DIAMOND,687
8901,8902,15714610,586,France,Male,51,2,138553.57,1,1,1,92406.22,0,0,4,DIAMOND,832
8902,8903,15720305,467,Spain,Male,39,5,0.0,2,1,1,7415.96,0,0,5,SILVER,994
8903,8904,15678129,520,France,Male,35,9,105387.89,1,1,1,25059.06,0,0,5,DIAMOND,471
8904,8905,15566633,683,Spain,Male,40,4,95053.1,1,1,1,116816.54,1,1,5,PLATINUM,777
8905,8906,15680436,557,France,Male,36,3,0.0,1,0,1,144078.02,0,0,4,SILVER,880
8906,8907,15674343,613,Spain,Female,32,0,0.0,2,0,1,126675.62,0,0,5,DIAMOND,963
8907,8908,15658890,786,France,Male,34,3,137361.96,1,0,0,183682.09,0,0,1,SILVER,872
8908,8909,15599004,593,Spain,Male,32,10,158537.42,1,1,0,166850.57,0,0,5,SILVER,584
8909,8910,15726487,670,Spain,Female,29,9,0.0,2,1,0,27359.19,0,0,4,DIAMOND,440
8910,8911,15698716,657,Germany,Female,48,5,143595.87,1,0,0,101314.65,1,1,4,PLATINUM,944
8911,8912,15710527,718,Germany,Male,32,9,169947.41,2,1,1,27979.16,0,0,1,GOLD,371
8912,8913,15655590,623,France,Female,24,7,148167.83,2,1,1,109470.34,0,0,3,PLATINUM,884
8913,8914,15732266,496,France,Male,31,5,0.0,2,1,0,93713.13,0,0,3,DIAMOND,836
8914,8915,15669326,429,France,Female,39,6,48023.83,1,1,0,74870.99,0,0,3,GOLD,659
8915,8916,15672246,606,France,Male,36,1,155655.46,1,1,1,192387.51,1,1,4,DIAMOND,1000
8916,8917,15620276,499,France,Female,46,6,0.0,2,1,0,73457.55,0,0,5,PLATINUM,809
8917,8918,15640258,642,France,Male,62,7,0.0,2,1,1,61120.75,0,0,3,SILVER,729
8918,8919,15740283,641,France,Female,52,4,0.0,1,1,0,90964.54,1,1,1,SILVER,742
8919,8920,15759717,673,France,Male,32,8,121240.76,1,1,0,116969.73,0,0,2,DIAMOND,296
8920,8921,15620268,570,France,Female,36,3,0.0,2,1,0,92118.75,0,0,2,DIAMOND,971
8921,8922,15743871,472,France,Female,37,1,0.0,2,1,1,48357.9,0,0,3,SILVER,793
8922,8923,15614491,550,Germany,Male,35,9,129847.75,2,1,0,197325.4,0,0,2,SILVER,921
8923,8924,15595047,625,Germany,Female,55,8,118772.71,4,0,0,135853.62,1,1,1,PLATINUM,532
8924,8925,15732334,516,France,Male,46,2,0.0,2,1,1,169122.54,0,0,4,GOLD,786
8925,8926,15701206,682,Germany,Male,32,2,105163.88,2,1,1,164170.46,0,0,3,DIAMOND,799
8926,8927,15581280,620,France,Male,28,8,0.0,2,1,1,199909.32,0,0,4,SILVER,933
8927,8928,15651943,626,France,Female,39,0,0.0,2,1,1,83295.09,0,0,2,DIAMOND,272
8928,8929,15609545,623,France,Female,29,1,0.0,2,0,0,39382.06,0,0,2,SILVER,252
8929,8930,15658548,569,France,Female,35,4,93934.63,1,1,0,184748.23,0,0,5,GOLD,786
8930,8931,15626008,724,France,Female,69,5,117866.92,1,1,1,62280.91,0,0,3,PLATINUM,876
8931,8932,15774133,678,France,Female,55,5,0.0,1,0,1,196794.11,1,1,5,GOLD,222
8932,8933,15763798,713,Spain,Female,26,4,122857.46,2,1,0,144682.17,1,1,1,PLATINUM,709
8933,8934,15758013,631,France,Male,32,10,0.0,2,0,1,196342.66,0,0,3,SILVER,556
8934,8935,15705765,846,France,Female,37,6,127103.97,1,1,1,41516.44,0,0,1,SILVER,290
8935,8936,15648362,660,France,Female,43,1,0.0,1,0,1,112026.1,1,1,5,DIAMOND,720
8936,8937,15761102,567,France,Male,54,9,96402.96,1,0,0,52035.29,1,1,1,PLATINUM,376
8937,8938,15610165,731,France,Male,31,1,132512.26,1,1,1,185466.85,0,0,3,SILVER,960
8938,8939,15723717,693,Spain,Male,47,8,107604.66,1,1,1,80149.27,0,0,5,SILVER,446
8939,8940,15654611,772,France,Male,34,9,0.0,2,1,0,170980.86,0,0,1,SILVER,870
8940,8941,15659736,657,France,Male,38,7,0.0,2,1,0,185827.74,0,0,1,GOLD,870
8941,8942,15603170,774,Germany,Male,34,4,120875.23,2,0,1,113407.26,0,0,5,SILVER,948
8942,8943,15786167,667,France,Female,37,9,71786.9,2,1,1,67734.79,0,0,2,SILVER,818
8943,8944,15671915,516,France,Female,37,8,113143.12,1,0,0,3363.36,0,0,2,DIAMOND,372
8944,8945,15794792,551,Spain,Male,49,1,150777.72,2,1,1,135757.27,0,0,5,PLATINUM,986
8945,8946,15652789,542,Spain,Male,35,2,174894.53,1,1,1,22314.55,0,0,4,DIAMOND,380
8946,8947,15739168,623,France,Male,28,7,0.0,1,0,0,129526.57,0,0,4,SILVER,223
8947,8948,15719950,701,France,Female,43,2,160416.56,1,0,1,37266.43,0,0,1,SILVER,998
8948,8949,15743818,583,France,Male,48,3,91246.53,1,1,0,60017.46,1,1,4,SILVER,401
8949,8950,15717937,731,Spain,Male,46,10,0.0,2,1,0,153015.42,0,0,2,GOLD,416
8950,8951,15602841,461,France,Female,35,5,0.0,1,1,1,54209.02,0,0,2,GOLD,710
8951,8952,15619972,702,Germany,Female,23,7,98775.23,1,1,0,114603.96,0,0,5,GOLD,291
8952,8953,15796114,565,Germany,Female,47,10,139756.12,1,1,0,165849.49,1,1,4,GOLD,234
8953,8954,15633546,711,Spain,Male,42,3,177626.77,3,0,1,16392.72,1,1,1,PLATINUM,788
8954,8955,15758755,664,France,Male,54,8,0.0,1,1,1,162719.69,1,1,5,SILVER,742
8955,8956,15695168,518,Spain,Male,50,4,0.0,1,0,0,107112.25,1,1,2,PLATINUM,225
8956,8957,15754342,728,Spain,Male,42,8,0.0,2,0,1,41823.22,0,0,5,DIAMOND,785
8957,8958,15756610,585,Germany,Male,37,6,152496.82,1,1,1,99907.29,0,0,3,SILVER,405
8958,8959,15640917,573,France,Male,52,8,0.0,2,0,1,178229.04,0,0,2,SILVER,481
8959,8960,15663164,568,Germany,Male,26,1,112930.28,2,1,0,22095.73,0,0,5,GOLD,438
8960,8961,15616811,602,Germany,Female,26,8,113674.2,1,1,0,197861.16,1,1,3,DIAMOND,368
8961,8962,15610781,603,France,Male,44,9,0.0,1,1,0,138328.24,0,0,5,DIAMOND,696
8962,8963,15600911,687,France,Male,38,0,144450.58,1,0,1,137276.83,0,0,3,SILVER,385
8963,8964,15629603,741,France,Male,52,1,171236.3,2,0,0,21834.4,1,1,5,PLATINUM,332
8964,8965,15714981,469,Spain,Male,37,9,96776.49,1,1,1,119890.86,0,0,4,PLATINUM,406
8965,8966,15775892,477,Germany,Female,58,8,145984.92,1,1,1,24564.7,0,0,5,DIAMOND,464
8966,8967,15782778,737,Germany,Male,43,8,96353.8,1,0,0,10209.8,0,0,1,DIAMOND,373
8967,8968,15786643,835,France,Male,25,7,0.0,2,1,1,83449.65,0,0,3,SILVER,343
8968,8969,15595657,717,Germany,Female,33,0,115777.23,1,1,1,81508.1,0,0,1,DIAMOND,569
8969,8970,15743673,562,France,Female,51,7,122822.0,2,0,0,32626.21,0,0,3,GOLD,461
8970,8971,15634310,758,Spain,Male,61,2,0.0,2,1,1,43982.41,0,0,5,GOLD,299
8971,8972,15790809,408,France,Male,40,3,0.0,2,0,0,124874.23,0,0,5,GOLD,602
8972,8973,15668695,650,Spain,Female,32,4,79450.09,1,1,1,118324.75,0,0,5,SILVER,315
8973,8974,15669281,582,Germany,Male,33,2,122394.0,1,1,1,22113.93,0,0,3,GOLD,273
8974,8975,15621031,706,Spain,Female,43,1,0.0,2,1,0,31962.77,0,0,4,SILVER,994
8975,8976,15720071,567,Germany,Male,41,0,134378.89,1,1,1,105746.94,0,0,5,DIAMOND,624
8976,8977,15792180,720,France,Male,29,2,0.0,2,1,0,39925.52,0,0,5,PLATINUM,398
8977,8978,15813894,631,Spain,Female,31,2,88161.85,2,1,0,127630.88,0,0,1,PLATINUM,804
8978,8979,15669490,623,Spain,Male,41,2,142412.13,1,1,0,28778.98,0,0,4,DIAMOND,729
8979,8980,15783030,514,France,Male,35,3,121030.9,1,1,0,10008.68,0,0,4,DIAMOND,264
8980,8981,15695792,650,Germany,Female,35,3,165982.43,2,1,1,24482.16,0,0,2,PLATINUM,306
8981,8982,15575676,673,Spain,Female,35,6,0.0,2,1,0,98618.79,0,0,5,SILVER,222
8982,8983,15627665,504,France,Female,32,8,206663.75,1,0,0,16281.94,0,0,1,SILVER,899
8983,8984,15814092,723,Germany,Male,37,3,94661.53,2,1,0,121239.65,0,0,2,SILVER,279
8984,8985,15695225,645,France,Male,25,0,174400.36,1,1,0,42669.37,0,0,5,GOLD,600
8985,8986,15615091,664,Spain,Male,41,7,123428.69,1,1,1,164924.11,0,0,2,PLATINUM,315
8986,8987,15794345,760,Spain,Male,43,6,175735.5,1,1,1,157337.29,0,0,2,GOLD,927
8987,8988,15726484,766,Spain,Male,36,5,78381.13,1,0,1,153831.6,0,0,2,SILVER,637
8988,8989,15650442,634,France,Male,37,5,115345.86,2,0,0,168781.8,0,0,3,GOLD,261
8989,8990,15714256,640,Germany,Female,31,10,118613.34,1,1,0,168469.65,0,0,3,DIAMOND,573
8990,8991,15778752,784,Germany,Male,28,2,109960.06,2,1,1,170829.87,0,0,2,DIAMOND,797
8991,8992,15601659,547,Germany,Female,42,1,142703.4,1,1,0,86207.49,1,1,5,PLATINUM,731
8992,8993,15602811,608,Germany,Female,40,8,121729.42,1,0,0,61164.45,0,0,4,DIAMOND,802
8993,8994,15779414,547,France,Female,35,4,0.0,1,1,1,133287.73,0,0,1,GOLD,305
8994,8995,15763097,612,France,Female,43,4,139496.35,2,1,1,77128.23,0,0,2,GOLD,590
8995,8996,15633666,573,Spain,Male,28,8,0.0,2,0,0,77660.03,0,0,4,PLATINUM,668
8996,8997,15718789,615,Spain,Male,32,5,138521.83,1,1,1,56897.1,0,0,3,SILVER,777
8997,8998,15690620,710,France,Female,33,2,0.0,2,1,0,72945.32,0,0,4,DIAMOND,221
8998,8999,15737071,674,Germany,Female,38,10,83727.68,1,1,0,45418.12,0,0,1,DIAMOND,450
8999,9000,15665062,702,Spain,Female,38,9,0.0,2,1,1,158527.45,0,0,2,SILVER,629
9000,9001,15600692,616,France,Male,37,9,0.0,1,1,0,111312.96,0,0,5,PLATINUM,239
9001,9002,15792064,688,Spain,Male,32,6,124179.3,1,1,1,138759.15,0,0,1,GOLD,539
9002,9003,15811486,605,France,Male,36,7,128829.25,1,1,0,190588.59,0,0,2,SILVER,879
9003,9004,15626141,676,France,Male,33,6,171490.78,1,0,0,79099.64,0,0,3,GOLD,248
9004,9005,15738546,708,Spain,Male,33,3,0.0,2,1,0,138613.21,0,0,5,DIAMOND,729
9005,9006,15677052,745,Spain,Female,38,7,0.0,2,1,1,194230.82,0,0,3,DIAMOND,401
9006,9007,15656454,661,Spain,Male,20,8,0.0,1,1,0,110252.53,0,0,3,GOLD,330
9007,9008,15645496,726,France,Male,31,9,0.0,2,1,1,106117.3,0,0,3,GOLD,624
9008,9009,15612505,475,France,Male,40,7,160818.08,1,0,1,169642.13,1,1,5,GOLD,219
9009,9010,15708513,751,Germany,Male,54,9,156367.6,2,0,1,116179.92,0,0,1,SILVER,676
9010,9011,15685654,645,Germany,Female,59,8,121669.93,2,0,0,91.75,1,1,5,SILVER,291
9011,9012,15732307,775,France,Male,42,6,133970.22,2,0,1,187839.9,0,0,1,GOLD,278
9012,9013,15726814,540,France,Male,41,3,0.0,2,1,0,121098.65,0,0,2,GOLD,781
9013,9014,15653776,591,France,Female,34,3,96127.27,1,0,0,30972.06,0,0,4,DIAMOND,427
9014,9015,15597914,596,Spain,Male,60,7,121907.97,1,0,1,30314.04,0,0,5,GOLD,774
9015,9016,15631603,573,Spain,Male,41,5,0.0,2,0,1,14479.29,0,0,3,GOLD,508
9016,9017,15789753,577,Spain,Male,31,6,0.0,1,1,1,196395.25,0,0,4,GOLD,458
9017,9018,15678034,830,Germany,Female,40,8,77701.64,1,0,1,19512.38,0,0,4,DIAMOND,671
9018,9019,15690209,663,France,Male,67,9,0.0,3,1,1,72318.77,0,0,3,PLATINUM,747
9019,9020,15592091,421,France,Male,34,2,0.0,2,1,1,96615.23,0,0,1,GOLD,393
9020,9021,15647453,718,Spain,Male,34,5,113922.44,2,1,0,30772.22,0,0,2,DIAMOND,503
9021,9022,15697100,655,Germany,Female,61,2,183997.7,2,1,1,161217.18,0,0,5,PLATINUM,382
9022,9023,15811290,712,France,Male,23,2,0.0,2,0,1,66795.78,0,0,5,PLATINUM,863
9023,9024,15629187,663,France,Male,28,4,0.0,2,1,1,123969.64,0,0,2,PLATINUM,540
9024,9025,15758073,640,France,Female,47,6,89799.46,2,0,1,13783.77,1,1,4,PLATINUM,857
9025,9026,15640769,577,Spain,Male,29,2,0.0,1,1,1,168924.41,0,0,2,GOLD,665
9026,9027,15606641,546,Spain,Female,36,7,85660.96,1,0,0,134778.01,0,0,4,PLATINUM,527
9027,9028,15718280,802,Germany,Male,37,9,115569.21,1,0,1,119782.89,0,0,1,GOLD,927
9028,9029,15764335,590,France,Female,45,2,81828.22,1,1,0,52167.97,0,0,1,SILVER,691
9029,9030,15634218,594,Germany,Male,18,1,132694.73,1,1,0,167689.56,0,0,3,SILVER,323
9030,9031,15808760,577,Spain,Male,51,2,108867.0,1,0,0,140800.66,1,1,4,SILVER,456
9031,9032,15648461,541,France,Male,39,7,0.0,2,1,0,19823.02,0,0,5,PLATINUM,781
9032,9033,15593555,781,France,Female,27,5,0.0,2,0,0,72969.9,0,0,2,PLATINUM,905
9033,9034,15569079,806,Germany,Male,34,2,96152.68,2,1,0,143711.02,0,0,2,GOLD,303
9034,9035,15800736,723,Germany,Female,49,0,153855.52,1,1,1,180862.26,1,1,3,PLATINUM,965
9035,9036,15792607,535,France,Male,45,2,0.0,2,1,0,125658.28,0,0,5,DIAMOND,430
9036,9037,15640034,768,France,Female,36,3,141334.95,1,0,1,125870.5,0,0,3,DIAMOND,277
9037,9038,15807563,653,Germany,Male,41,1,104584.11,1,1,0,15126.32,1,1,4,PLATINUM,576
9038,9039,15684461,803,Germany,Female,50,8,98173.02,1,0,0,22457.25,1,1,5,PLATINUM,642
9039,9040,15580134,545,Spain,Female,44,1,0.0,2,1,1,82614.89,0,0,3,DIAMOND,874
9040,9041,15679075,581,Germany,Female,38,3,135157.05,1,1,1,32919.42,0,0,3,SILVER,622
9041,9042,15742504,513,Germany,Female,49,5,171601.27,1,1,0,126223.84,0,0,3,PLATINUM,844
9042,9043,15567328,731,France,Male,29,5,179539.2,1,0,0,112010.02,0,0,5,DIAMOND,826
9043,9044,15698294,727,Germany,Male,39,5,80615.46,2,0,0,180962.32,0,0,3,GOLD,892
9044,9045,15607142,560,Spain,Male,47,1,0.0,1,0,0,128882.66,1,1,1,SILVER,762
9045,9046,15738516,766,Germany,Male,27,5,126285.73,1,1,0,177614.17,1,1,3,SILVER,969
9046,9047,15806403,630,Germany,Female,23,4,137964.51,1,0,1,174570.55,0,0,1,DIAMOND,978
9047,9048,15656707,652,Germany,Male,41,9,159434.03,1,1,0,178373.93,0,0,5,GOLD,856
9048,9049,15653715,729,Germany,Male,40,5,113574.61,2,1,0,103396.08,0,0,4,SILVER,995
9049,9050,15806184,629,France,Female,33,6,0.0,2,1,1,59129.72,0,0,5,SILVER,632
9050,9051,15585734,667,Germany,Male,33,9,124573.33,2,0,0,683.37,0,0,3,PLATINUM,899
9051,9052,15725639,671,Germany,Female,31,6,105864.6,2,1,0,145567.34,0,0,5,GOLD,674
9052,9053,15618401,768,Germany,Female,47,5,104552.61,1,1,0,48137.08,1,1,4,PLATINUM,245
9053,9054,15785385,732,France,Female,35,3,0.0,2,1,0,90876.95,0,0,3,SILVER,518
9054,9055,15734762,546,France,Female,30,5,0.0,2,0,1,198543.09,0,0,4,DIAMOND,808
9055,9056,15767129,630,France,Male,55,2,0.0,1,1,1,106202.07,1,1,3,SILVER,660
9056,9057,15797204,765,Germany,Female,46,8,119492.88,2,0,1,166896.01,1,1,5,GOLD,453
9057,9058,15769272,704,France,Female,33,0,130499.09,2,1,1,74804.36,0,0,2,SILVER,694
9058,9059,15771966,470,Spain,Female,48,6,140576.11,1,1,1,116971.05,0,0,2,DIAMOND,296
9059,9060,15691952,688,Germany,Female,34,9,91025.58,2,0,1,163783.0,0,0,4,SILVER,985
9060,9061,15593250,685,France,Female,33,1,0.0,3,0,1,70221.13,1,1,3,PLATINUM,797
9061,9062,15605333,567,France,Female,38,1,125877.65,2,1,1,107841.77,0,0,5,DIAMOND,511
9062,9063,15800083,720,Spain,Male,64,3,45752.78,2,1,0,79623.28,1,1,4,SILVER,608
9063,9064,15575691,609,France,Male,39,3,121778.71,1,1,1,138399.67,0,0,3,PLATINUM,985
9064,9065,15689886,521,Germany,Female,49,2,127948.57,1,1,1,182765.14,0,0,2,GOLD,596
9065,9066,15809838,556,France,Female,30,7,0.0,2,1,1,186648.19,0,0,3,GOLD,356
9066,9067,15736154,662,Germany,Male,30,5,115286.68,2,1,1,149587.92,0,0,3,GOLD,264
9067,9068,15767391,704,Germany,Male,41,9,62078.21,2,1,0,129050.67,0,0,3,PLATINUM,981
9068,9069,15704910,750,France,Female,38,1,0.0,2,1,0,47764.99,0,0,4,GOLD,740
9069,9070,15656613,619,Spain,Female,32,4,175406.13,2,1,1,172792.43,1,1,1,DIAMOND,707
9070,9071,15611551,468,Spain,Male,26,1,131643.25,1,1,0,64436.16,0,0,1,PLATINUM,855
